开始日期,结束日期,商家ID,商家名称,运营组,省份,城市,是否新增商家,首次上线日期,门店在线状态,（日均）预设营业时长（h）,（日均）在线营业时长（h）,曝光人数,入店人数,下单人数,下单新客人数,入店转化率,下单转化率,推单数,有效订单数,原价交易额,实付交易额,商家补贴金额,商家原因取消订单数,商家拒单数,商家超时未接单数,商家取消不告知用户订单数,缺货导致退款订单数,商家少送错送导致用户退款订单数,商家质量问题导致用户退款订单数,配送原因取消订单数,拣货超时订单数,使用间或完成按钮订单数,平均骑手到店等待时间（min）,平均骑手送货时长（min）,IM会话数,IM回复数,IM回复率,IM1分钟回复数,差评订单数,投诉订单数,平均商家评分,平均商品评分,平均配送评分,平均配送时长（min）,资质类型（仅药品）,资质有效期（仅药品）
20200201,20200229,295680,花生活鲜花（鲜花格格花艺生活馆）,鲜花组,四川省,绵阳,否,20150716,在线,24.0,24.0,7122,103,2,1,1.45,1.94,2,1,320.00,146.00,213.00,0,0,0,0,0,0,0,0,0,2,0,0,3,1,33.33,0,0,0,0.0,0.0,0.0,0.0,,
20200201,20200229,642989,花生活鲜花（春季花艺）,鲜花组,安徽省,合肥,否,20151223,在线,23.0,23.1,7163,74,8,5,1.03,10.81,8,7,1529.00,654.00,1143.00,1,0,1,0,0,0,0,0,0,7,0,0,1,1,100,0,0,0,0.0,0.0,0.0,0.0,,
20200201,20200229,653643,花生活鲜花（雅景花艺）,鲜花组,广东省,东莞,否,20190422,在线,7.0,8.1,6611,122,4,4,1.85,3.28,4,4,1793.00,1193.00,756.00,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200201,20200229,714142,花生活鲜花（情意浓花店）,鲜花组,浙江省,温州,否,20160129,在线,4.0,4.6,8665,239,18,13,2.76,7.53,17,13,4712.00,3370.00,2094.00,0,0,0,0,0,0,0,0,1,19,0,0,10,9,90,5,0,0,2.6,2.6,1.7,0.0,,
20200201,20200229,772683,花生活鲜花（杏福花店）,鲜花组,福建省,厦门,否,20160329,在线,14.0,14.7,913,6,0,0,0.66,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200201,20200229,783170,花生活鲜花（香香花店）,鲜花组,福建省,厦门,否,20160328,在线,24.0,24.0,4805,105,4,3,2.19,3.81,5,4,1793.00,1156.00,793.00,0,0,0,0,0,0,0,0,0,4,0,0,2,2,100,1,0,0,0.0,0.0,0.0,0.0,,
20200201,20200229,799254,花生活鲜花（花好月缘鲜花店）,鲜花组,福建省,莆田,否,20160322,在线,19.0,19.9,12050,115,2,1,0.95,1.74,2,1,258.00,195.00,102.00,1,0,1,0,0,0,0,0,0,2,0,0,4,4,100,1,0,0,0.0,0.0,0.0,0.0,,
20200201,20200229,833749,花生活鲜花（卉轩鲜花礼品店）,鲜花组,宁夏回族自治区,银川,否,20190801,在线,4.0,4.7,6196,32,0,0,0.52,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0.0,0.0,0.0,0.0,,
20200201,20200229,1330090,花生活鲜花（唯美花艺）,鲜花组,云南省,大理白族自治州,否,20160816,在线,8.0,8.7,8572,161,0,0,1.88,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200201,20200229,1523142,花生活鲜花（明珠鲜花坊）,鲜花组,青海省,西宁,否,20160921,在线,3.0,3.8,6733,49,0,0,0.73,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200201,20200229,1696175,花生活鲜花（520鲜花园艺）,鲜花组,上海市,上海,否,20161103,在线,3.0,3.8,7455,40,0,0,0.54,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200201,20200229,1937925,花生活鲜花（花心苑花店）,鲜花组,湖北省,荆州,否,20170103,在线,0.0,0.0,9807,38,0,0,0.39,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200201,20200229,1971869,花生活鲜花（嘿花哨花艺）,鲜花组,贵州省,遵义,否,20170116,在线,20.0,20.7,25368,220,8,6,0.87,3.64,8,8,2157.00,1238.00,1231.00,0,0,0,0,0,0,0,0,0,9,0,0,4,4,100,4,0,0,0.0,0.0,0.0,0.0,,
20200201,20200229,2006070,花生活鲜花（伊馨花坊）,鲜花组,上海市,上海,否,20170213,在线,19.0,19.6,9188,173,15,14,1.88,8.67,16,15,4425.00,2490.80,2472.00,1,1,0,0,0,0,0,0,5,17,0,0,5,4,80,2,0,0,0.0,0.0,0.0,1.0,,
20200201,20200229,2019807,花生活鲜花（爱荷花坊）,鲜花组,福建省,厦门,否,20170214,在线,19.0,19.9,2802,31,1,0,1.11,3.23,1,0,0.00,0.00,0.00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200201,20200229,2045211,花生活鲜花（阳光花坊）,鲜花组,江西省,南昌,否,20170222,在线,13.0,13.4,7207,58,1,0,0.8,1.72,1,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200201,20200229,2068451,花生活鲜花（花语人生）,鲜花组,福建省,厦门,否,20170224,在线,20.0,20.2,2821,50,2,1,1.77,4,2,1,258.00,205.00,92.00,0,0,0,0,0,0,0,0,0,2,0,0,3,1,33.33,0,0,0,0.0,0.0,0.0,0.0,,
20200201,20200229,2095123,花生活鲜花（遇见花艺馆）,鲜花组,湖南省,郴州,否,20170303,在线,23.0,23.9,36362,2299,135,114,6.32,5.87,133,124,42707.00,23189.00,24180.00,3,0,2,0,1,0,0,0,0,144,0,0,90,74,82.22,30,0,0,5.0,5.0,5.0,0.0,,
