商品名称,商品条码,所属类目,门店在售率(%),门店动销率(%),门店售罄率(%),原价销售额(元),实际销售额(元),总销量,城市销售贡献(%),曝光人数,商品点赞数,商品点踩数,下单人数,带来的订单量,带来的订单交易额(元),店均日均有效售卖时长(小时)
"『美丽动人』9枝红玫瑰搭配尤加利韩式花束生日鲜花送老婆鲜花	",--,"其它	",4.03,0.55,0.00,1504.0,599.00,8,2.34,48,0,0,8,8,1896.00,18.77
"『日常家居鲜花』小束洋桔梗（一公里内配送）	",--,"其它	",3.57,0.18,0.00,59.8,42.60,2,0.17,3,0,0,2,2,141.60,19.27
"『福开新运』开业花篮婚礼布置结婚礼仪演唱会庆典（一对）	",--,"其它	",3.85,0.27,0.00,1192.0,503.00,4,1.97,23,0,0,3,3,1192.00,18.57
"3朵向日葵加6朵香槟尤加利桔梗红豆 父亲节花束 送爸爸	",--,"其它	",0.37,0.09,0.00,188.0,135.02,1,0.53,1,0,0,1,1,190.00,22.24
"自取款--粉色满天星冰淇凌花束	",--,"其它	",0.09,0.09,0.00,39.8,19.80,2,0.08,29,0,0,2,2,39.80,23.98
"『至死不渝』白色满天星配纱花束送爱人女友闺蜜礼物	",--,"其它	",0.09,0.09,0.00,333.0,155.00,1,0.61,3,0,0,1,1,333.00,23.98
"『缘订三生』粉玫瑰搭配绣球满天星手捧花送爱人送老婆爱意无价	",--,"其它	",0.55,0.09,0.00,358.0,250.00,1,0.98,4,0,0,1,1,358.00,19.99
"『爱就一个字』19枝红玫瑰花束 送亲人送闺蜜送情人推荐鲜花店	",--,"其它	",1.65,0.09,0.00,258.0,135.00,1,0.53,4,0,0,1,1,258.00,23.55
"『玉软花柔』11枝粉玫瑰花束生日鲜花礼物花店鲜花	",--,"其它	",1.83,0.09,0.00,258.0,85.00,1,0.33,6,0,0,1,1,258.00,20.02
"『日常家居鲜花』小束绿色雏菊（一公里内配送）	",--,"其它	",0.46,0.09,0.00,48.9,45.90,1,0.18,2,0,0,1,1,48.90,9.00
"『眉目传情』19枝粉玫瑰搭配尤加利精致礼盒七夕情人节礼物鲜花	",--,"其它	",0.82,0.09,0.00,399.0,126.00,1,0.49,26,0,0,1,1,399.00,19.23
"『情意绵绵』19枝红玫瑰搭配满天星礼盒七夕情人节礼物鲜花店	",--,"其它	",4.12,0.37,0.00,1036.0,546.12,4,2.14,34,0,0,4,4,1044.00,17.97
"『超值自取款』单只康乃馨	",--,"其它	",0.09,0.09,0.00,297.0,105.00,15,0.41,41,0,0,15,15,297.00,23.98
"『柳亸莺娇』11枝红玫瑰搭配尤加利花束送女友送闺蜜鲜花店	",--,"其它	",0.09,0.09,0.00,188.0,63.00,1,0.25,2,0,0,1,1,194.00,23.98
"开业花篮B款	",--,"其它	",0.09,0.09,0.00,216.0,110.00,2,0.43,24,0,0,1,1,216.00,23.98
"『道歉款』11枝红玫瑰搭配尤加利花束七夕情人节礼物鲜花店	",--,"其它	",2.38,0.18,0.00,1060.0,429.00,5,1.68,23,0,0,5,5,1069.00,16.09
"『爱如潮水』11枝红玫瑰花束礼物生日鲜花礼物店	",--,"其它	",6.14,0.73,0.00,1880.0,836.02,10,3.27,219,1,0,10,10,1889.00,17.24
"『美若天仙』11枝粉色康乃馨搭配多头百合花束 女神节礼物	",--,"其它	",0.27,0.09,0.00,278.0,175.00,1,0.68,1,0,0,1,1,278.00,23.98
"『日常家居鲜花』小束洋甘菊（不带瓶装）	",--,"其它	",0.09,0.09,0.00,33.0,25.00,1,0.10,5,0,0,1,1,33.00,21.00
"『爱丽舍』高端蓝色满天星搭配9枝白玫瑰大花束生日鲜花礼物	",--,"其它	",0.46,0.09,0.00,288.0,195.00,1,0.76,28,0,0,1,1,288.00,19.39
"『幸福有你』19枝康乃馨花束送父母送女友生日鲜花	",--,"其它	",2.38,0.09,0.00,239.0,133.00,1,0.52,6,0,0,1,1,239.00,19.28
"『诗情画意』11枝红玫瑰花束搭配白色满天星生日鲜花礼物	",--,"其它	",0.09,0.09,0.00,209.0,106.00,1,0.41,1,0,0,1,1,209.00,23.98
"『艳丽动人』19枝红玫瑰搭配桔梗韩式花束七夕情人节礼物鲜花店	",--,"其它	",1.37,0.09,0.00,369.0,125.00,1,0.49,2,0,0,1,1,369.00,12.56
"『Niu郎款』11枝红玫瑰花束生日鲜花礼物花店鲜花	",--,"其它	",2.01,0.18,0.00,576.0,195.00,2,0.76,6,0,0,2,2,576.00,14.92
"『给予温暖』19枝粉玫瑰搭配3朵向日葵配草混搭花束女神节礼物	",--,"其它	",0.09,0.09,0.00,228.0,225.00,1,0.88,2,0,0,1,1,228.00,23.98
"『日常家居鲜花』5枝白百合（一公里内配送，不带瓶装。）	",--,"其它	",0.09,0.09,0.00,63.9,21.90,1,0.09,null,0,0,1,1,63.90,23.98
"『闭月羞花』21枝红玫瑰花圣诞礼盒搭配满天星生日礼物鲜花店	",--,"其它	",0.09,0.09,0.00,288.0,145.00,1,0.57,12,0,0,1,1,288.00,23.98
"『纤尘不染』52枝粉玫瑰搭配满天星韩式花束情人节礼物鲜花店	",--,"其它	",3.11,0.27,0.00,1214.0,749.00,3,2.93,6,0,0,3,3,1232.00,16.30
"『沉默的爱』混搭玫瑰搭配绣球花手提花篮 送女友亲人生日鲜花	",--,"其它	",0.73,0.09,0.00,358.0,285.00,1,1.11,2,0,0,1,1,358.00,18.64
"『群芳争艳』LOVE红玫瑰精致礼盒七夕情人节礼物鲜花店	",--,"其它	",0.73,0.09,0.00,598.0,235.00,1,0.92,1,0,0,1,1,598.00,23.11
"『海枯石烂』19枝红玫瑰搭配满天星礼盒生日鲜花礼物鲜花	",--,"其它	",0.82,0.09,0.00,318.0,135.00,1,0.53,1,0,0,1,1,318.00,21.32
"『伯劳飞燕』11枝香槟玫瑰搭配向日葵混搭花束生日鲜花礼物	",--,"其它	",0.18,0.09,0.00,328.0,186.94,1,0.73,1,0,0,1,1,884.00,11.99
"『红红火火』三脚架开业花篮婚礼布置结婚礼仪演唱会庆典（一对）	",--,"其它	",3.21,0.27,0.00,694.0,538.00,3,2.10,6,0,0,3,3,719.00,16.68
"19朵香水百合韩式花束送女友送老婆鲜花	",--,"其它	",0.09,0.09,0.00,298.0,195.00,1,0.76,15,0,0,1,1,298.00,16.98
"『温香艳玉』11枝红玫瑰花搭配尤加利礼盒生日鲜花礼物	",--,"其它	",2.38,0.27,0.00,524.0,314.00,3,1.23,37,0,0,3,3,544.00,16.04
"『黄金满室向日葵+百合+玫瑰+桔梗+尤加利开业花蓝一对	",--,"其它	",0.73,0.18,0.00,1176.0,1019.20,2,3.99,2,0,0,2,2,1714.00,21.49
"『风情月意』19枝粉玫瑰搭配尤加利韩式花束七夕情人节礼物鲜花	",--,"其它	",0.55,0.09,0.00,399.0,126.00,1,0.49,4,0,0,1,1,404.00,23.65
"『爱不释手』8枝粉玫瑰+3枝白玫瑰礼盒礼物鲜花生日鲜花	",--,"其它	",0.92,0.09,0.00,258.0,116.00,1,0.45,1,0,0,1,1,258.00,21.59
"『店铺推荐』单枝红玫瑰自取款花束（自取款，单拍不送）	",--,"其它	",0.46,0.27,0.00,64.0,20.78,3,0.08,27,0,0,3,3,73.00,15.15
"『赏心悦目』33枝粉玫瑰精致抱抱通七夕情人节礼物鲜花店	",--,"其它	",0.18,0.09,0.00,598.0,215.00,1,0.84,1,0,0,1,1,598.00,23.98
"自取款---蓝色满天星冰淇凌花束	",--,"其它	",0.09,0.09,0.00,19.9,9.90,1,0.04,23,0,0,1,1,19.90,23.98
"白色满天星B款	",--,"其它	",0.09,0.09,0.00,138.0,125.00,1,0.49,10,0,0,1,1,138.00,23.98
"『春暖花开』33枝红色康乃馨搭配尤加利花束 女神节生日礼物	",--,"其它	",0.55,0.09,0.00,279.0,176.00,1,0.69,1,0,0,1,1,279.00,16.39
"『绚丽多彩』LOVE蓝色妖姬精致礼盒七夕情人节礼物鲜花店	",--,"其它	",0.92,0.09,0.00,888.0,345.00,1,1.35,3,0,0,1,1,888.00,21.59
"可爱小熊 收藏店铺和花一起拍下 款式随机 单拍多拍无效 1个	",--,"其它	",11.90,1.37,0.00,315.0,6.07,63,0.02,285,2,0,16,16,3712.00,18.30
"『伊人夕岸』向日葵搭配小雏菊尤加利花束生日鲜花礼物花店鲜花	",--,"其它	",1.56,0.09,0.00,228.0,75.00,1,0.29,10,0,0,1,1,258.00,23.53
"『鸾凤和鸣』19枝粉玫瑰搭配满天星花束七夕情人节礼物鲜花店	",--,"其它	",1.28,0.18,0.00,738.0,245.00,2,0.96,8,0,0,2,2,759.00,21.84
"『流光溢彩』11枝红玫瑰花搭配尤加利花束生日鲜花礼物花店鲜花	",--,"其它	",1.19,0.27,0.00,940.0,343.00,4,1.34,11,0,0,3,4,942.00,17.64
"『比翼双飞』33枝香槟玫瑰搭配尤加利礼盒七夕情人节礼物鲜花	",--,"其它	",3.02,0.09,0.00,598.0,598.00,1,2.34,2,0,0,1,1,598.00,20.17
"单枝向日葵不配送不带包装	",--,"其它	",0.09,0.09,0.00,30.0,27.00,1,0.11,1,0,0,1,1,30.00,23.98
"『亭亭玉立』11枝粉玫瑰配尤加利韩式花束生日鲜花礼物鲜花	",--,"其它	",0.27,0.09,0.00,245.0,96.00,1,0.38,4,0,0,1,1,245.00,23.98
"『日常家居鲜花』3枝粉玫瑰（不带瓶装）	",--,"其它	",0.09,0.09,0.00,19.0,16.00,1,0.06,5,0,0,1,1,19.00,21.00
"天天想念 粉色满天星简单小花束	",--,"其它	",5.77,0.55,0.00,644.0,376.24,6,1.47,24,0,0,6,6,679.00,20.66
"百合（到店自取）	",--,"其它	",0.09,0.09,0.00,13.0,10.00,1,0.04,4,0,0,1,1,13.00,14.00
"『春暖花开』6枝红玫瑰花搭配彩灯韩式花束生日鲜花礼物花店鲜花	",--,"其它	",5.31,0.55,0.00,1188.0,391.00,6,1.53,81,0,0,6,6,1198.00,17.42
"红玫瑰精致花瓣一片-----自取款	",--,"其它	",14.74,1.56,0.00,3576.0,1218.88,596,4.77,87,1,0,23,26,4134.00,18.43
"『装饰彩灯』收藏店铺和花一起拍下款式随机 单拍多拍无效1串	",--,"其它	",13.37,1.74,0.00,52.0,6.06,26,0.02,311,1,0,21,21,5047.00,18.53
"『情有独钟』11枝红玫瑰鲜花礼盒七夕情人节送女友表白礼物	",--,"其它	",0.64,0.18,0.00,396.0,245.00,2,0.96,14,0,0,2,2,396.00,22.98
"『繁花似锦』99枝红玫瑰花鲜花束送女友生日鲜花礼物鲜花店	",--,"其它	",0.18,0.09,0.00,598.0,496.00,1,1.94,2,0,0,1,1,598.00,19.49
