商品名称,商品条码,所属类目,门店在售率(%),门店动销率(%),门店售罄率(%),原价销售额(元),实际销售额(元),总销量,城市销售贡献(%),曝光人数,商品点赞数,商品点踩数,下单人数,带来的订单量,带来的订单交易额(元),店均日均有效售卖时长(小时)
"『鸿运昌盛』三脚架开业花篮婚礼布置结婚礼仪演唱会庆典（一对）	",--,"其它	",0.18,0.09,0.00,288.0,185.00,1,0.91,1,0,0,1,1,288.00,19.98
"『如花似玉』9枝粉玫瑰花搭配尤加利花束生日鲜花礼物花店鲜花	",--,"其它	",3.02,0.27,0.00,684.0,220.00,3,1.09,14,0,0,3,3,714.00,18.14
"『仙姿佚貌』黄白混搭玫瑰搭配向日葵小百合花束送老婆送女朋友	",--,"其它	",0.09,0.09,0.00,376.0,113.58,2,0.56,38,0,0,2,2,474.00,23.98
"『师爱无边』21枝粉玫瑰+3枝向日葵韩式花束七夕情人节礼物	",--,"其它	",0.09,0.09,0.00,218.0,165.00,1,0.81,5,0,0,1,1,218.00,23.98
"『心心念念』9枝白粉瑰混搭花束 520情人节 鲜花店爆款	",--,"其它	",0.09,0.09,0.00,149.0,149.00,1,0.74,1,0,0,1,1,149.00,23.98
"『精美贺卡』收藏店铺和花一起拍下款式随机 单拍多拍无效 1张	",--,"其它	",11.36,1.37,0.00,36.0,3.33,18,0.02,302,2,0,18,18,3171.00,18.02
"蓝色满天星搭配9朵白玫瑰花束	",--,"其它	",0.09,0.09,0.00,128.0,118.00,1,0.58,6,0,0,1,1,128.00,23.98
"『日常家居鲜花』3枝向日葵（不带瓶装）	",--,"其它	",0.09,0.09,0.00,86.0,39.58,2,0.20,2,0,0,1,1,202.00,23.98
"『爱意绵绵』9枝混搭韩式玫瑰花束送女友送老婆鲜花	",--,"其它	",10.26,1.47,0.00,3572.0,1458.00,19,7.19,338,1,0,19,19,3591.00,18.87
"『锦上添花』9枝粉玫瑰花韩式花束生日鲜花礼物花店鲜花	",--,"其它	",5.22,0.37,0.00,1032.0,340.00,4,1.68,11,0,0,4,4,1032.00,20.05
"『瑰丽娇嫩』33枝粉玫瑰搭配满天星花束七夕情人节礼物鲜花店	",--,"其它	",1.83,0.09,0.00,298.0,185.00,1,0.91,2,0,0,1,1,298.00,20.45
"（自取款）粉玫瑰不配送	",--,"其它	",0.18,0.18,0.00,45.0,15.00,2,0.07,5,0,0,2,2,45.00,15.95
"『情真意切』11枝粉玫瑰搭配尤加利韩式花束七夕情人节礼物鲜花	",--,"其它	",3.02,0.27,0.00,826.0,280.00,3,1.38,29,0,0,3,3,826.00,19.75
"『伴花随柳』6枝白玫瑰搭配尤加利小雏菊精美小花束送老婆	",--,"其它	",0.18,0.09,0.00,78.0,63.42,1,0.31,31,0,0,1,1,286.00,23.98
"女王款-99枝红玫瑰鲜花520送女友情人节鲜花	",--,"其它	",0.55,0.09,0.00,698.0,665.00,1,3.28,5,0,0,1,1,698.00,13.40
"『师爱无边』21枝粉玫瑰+3枝向日葵韩式花束生日鲜花礼物	",--,"其它	",0.18,0.09,0.00,278.0,165.00,1,0.81,1,0,0,1,1,278.00,23.98
"『惊鸿一瞥』11枝粉玫瑰搭配桔梗花束七夕情人节礼物鲜花店	",--,"其它	",0.73,0.09,0.00,268.0,96.00,1,0.47,11,0,0,1,1,268.00,14.61
"『痴心』11枝红玫瑰花礼盒 送女友七夕情人节礼物	",--,"其它	",1.65,0.09,0.00,158.0,105.00,1,0.52,10,0,0,1,1,158.00,17.94
"『快乐童年』六一特别礼D款送儿童送老师生日鲜花礼物	",--,"其它	",1.19,0.09,0.00,316.0,204.00,1,1.01,1,0,0,1,1,316.00,13.41
"『闭月羞花』21枝红玫瑰花搭配满天星礼盒生日鲜花礼物	",--,"其它	",1.10,0.18,0.00,576.0,310.00,2,1.53,14,1,0,2,2,576.00,17.57
"『岁月如歌』3枝向日葵搭配桔梗花束 送老师 情人节礼物	",--,"其它	",0.09,0.09,0.00,138.0,85.00,1,0.42,11,0,0,1,1,138.00,23.98
"两枝白桔梗搭配康乃馨红豆白色满天星	",--,"其它	",0.09,0.09,0.00,9.9,4.39,1,0.02,2,0,0,1,1,115.60,23.98
"『繁花满园』52枝红玫瑰搭配尤加利花束七夕情人节礼物鲜花店	",--,"其它	",1.01,0.09,0.00,378.0,296.00,1,1.46,4,0,0,1,1,378.00,16.47
"『日常家居鲜花』3枝向日葵（一公里内配送，不带瓶装。）	",--,"其它	",0.73,0.18,0.00,97.8,70.37,2,0.35,4,0,0,2,2,164.50,14.48
"『花容月貌』6枝红玫瑰花搭配尤加利花束生日鲜花礼物花店鲜花	",--,"其它	",0.92,0.18,0.00,396.0,130.02,2,0.64,11,0,0,2,2,400.00,18.69
"『宽厚的肩膀』33枝香槟玫瑰搭配黄莺表白礼盒送女友生日鲜花店	",--,"其它	",0.37,0.09,0.00,318.0,195.00,1,0.96,1,0,0,1,1,318.00,16.75
"『情人知己』11枝红玫瑰搭配满天星礼盒七夕情人节礼物鲜花店	",--,"其它	",1.37,0.37,0.00,1076.0,424.00,4,2.09,21,1,0,4,4,1121.00,17.47
"『甘棠之爱』33枝红玫瑰搭配尤加利韩式花束七夕情人节礼物鲜花	",--,"其它	",0.92,0.09,0.00,498.0,185.00,1,0.91,1,0,0,1,1,498.00,20.39
"『花好月圆』9枝粉玫瑰花搭配尤加利花束生日鲜花礼物花店鲜花	",--,"其它	",1.83,0.46,0.00,1140.0,370.08,5,1.83,69,0,0,5,5,1157.00,16.47
"『日常家居鲜花』小束蓝色满天星（一公里内配送，不带瓶装。）	",--,"其它	",1.28,0.09,0.00,32.9,29.90,1,0.15,2,0,0,1,1,32.90,20.84
"『两厢情愿』11枝红玫瑰搭配尤加利花束七夕情人节礼物鲜花	",--,"其它	",2.66,0.18,0.00,536.0,201.00,2,0.99,17,0,0,2,2,536.00,19.54
"『美丽动人』9枝红玫瑰搭配尤加利韩式花束生日鲜花送老婆鲜花	",--,"其它	",3.30,0.27,0.00,564.0,231.01,3,1.14,6,2,0,3,3,582.00,19.01
"『日常家居鲜花』3枝粉玫瑰（一公里内配送，不带瓶装。）	",--,"其它	",0.37,0.09,0.00,39.9,17.52,1,0.09,2,0,0,1,1,115.60,19.49
"『眉目传情』33枝红玫瑰鲜花花束 生日礼物送女友送男友鲜花店	",--,"其它	",0.27,0.09,0.00,318.0,188.00,1,0.93,2,0,0,1,1,318.00,19.98
"『粉色爱情』13枝粉色康乃馨+6朵粉玫瑰+配草女神节礼盒	",--,"其它	",1.65,0.09,0.00,239.0,136.00,1,0.67,2,0,0,1,1,242.00,17.94
"『柔情密意』11枝粉玫瑰搭配苹果叶礼盒七夕情人节礼物鲜花	",--,"其它	",0.18,0.09,0.00,268.0,106.00,1,0.52,1,0,0,1,1,273.00,19.98
"『日常家居鲜花』小束白色满天星（一公里内配送，不带瓶装。）	",--,"其它	",0.82,0.09,0.00,32.9,29.90,1,0.15,3,0,0,1,1,32.90,19.07
"『白头相守』11枝红玫瑰花束生日鲜花礼物花店鲜花	",--,"其它	",0.82,0.18,0.00,458.0,144.01,2,0.71,5,0,0,2,2,460.00,19.77
"『玉软花柔』11枝粉玫瑰花束生日鲜花礼物花店鲜花	",--,"其它	",0.37,0.09,0.00,258.0,85.00,1,0.42,2,0,0,1,1,258.00,15.49
"『情投意合』11枝红玫瑰尤加利送女神爱人情人节鲜花花束	",--,"其它	",0.09,0.09,0.00,199.0,77.00,1,0.38,26,0,0,1,1,199.00,19.42
"『眉目传情』19枝粉玫瑰搭配尤加利精致礼盒七夕情人节礼物鲜花	",--,"其它	",1.37,0.09,0.00,399.0,126.00,1,0.62,4,0,0,1,1,399.00,12.56
"『花光柳影』向日葵混搭玫瑰桔梗尤加利小雏菊精美小花束	",--,"其它	",0.18,0.09,0.00,228.0,75.02,1,0.37,12,0,0,1,1,232.00,17.71
"『情意绵绵』19枝红玫瑰搭配满天星礼盒七夕情人节礼物鲜花店	",--,"其它	",2.84,0.18,0.00,518.0,270.00,2,1.33,6,0,0,2,2,518.00,19.44
"『超值自取款』单只康乃馨	",--,"其它	",0.09,0.09,0.00,217.8,77.00,11,0.38,39,0,0,11,11,217.80,23.98
"『道歉款』11枝红玫瑰搭配尤加利花束七夕情人节礼物鲜花店	",--,"其它	",3.57,0.46,0.00,1476.0,587.85,7,2.90,19,0,0,7,7,1614.00,16.18
"『爱如潮水』11枝红玫瑰花束礼物生日鲜花礼物店	",--,"其它	",6.41,0.73,0.00,1504.0,706.00,8,3.48,169,0,0,8,8,1511.00,19.49
"『日常家居鲜花』小束白色雏菊（一公里内配送）	",--,"其它	",0.55,0.09,0.00,45.9,45.90,1,0.23,7,0,0,1,1,45.90,18.99
"『日常家居鲜花』3枝粉色洋桔梗（一公里内配送，不带瓶装。）	",--,"其它	",1.83,0.09,0.00,39.9,36.90,1,0.18,7,0,0,1,1,39.90,14.55
"两枝白桔梗搭配康乃馨红豆满天星	",--,"其它	",0.09,0.09,0.00,9.9,4.33,1,0.02,2,0,0,1,1,115.60,23.98
"『春光明媚』9枝蓝色妖姬爱心礼盒赠10巧克力生日鲜花礼物	",--,"其它	",0.27,0.18,0.00,796.0,590.00,2,2.91,4,0,0,2,2,796.00,17.60
"『日常家居鲜花』小束洋甘菊（不带瓶装）	",--,"其它	",0.09,0.09,0.00,33.0,15.23,1,0.08,2,0,0,1,1,202.00,23.98
"『爱丽舍』高端蓝色满天星搭配9枝白玫瑰大花束生日鲜花礼物	",--,"其它	",1.74,0.18,0.00,576.0,393.00,2,1.94,39,0,0,2,2,576.00,20.46
"『月满西楼』6枝红玫瑰花搭配尤加利精美小花束生日鲜花礼物	",--,"其它	",0.18,0.09,0.00,168.0,145.00,1,0.72,1,0,0,1,1,168.00,21.98
"『日常家居鲜花』3枝粉百合（一公里内配送，不带瓶装。）	",--,"其它	",1.10,0.18,0.00,195.6,192.60,4,0.95,4,0,0,2,2,195.60,16.37
"『天天年年』9枝红玫瑰花鲜花束送闺蜜送女友生日礼物鲜花店	",--,"其它	",0.55,0.09,0.00,245.0,95.00,1,0.47,33,0,0,1,1,245.00,18.99
"『日常家居鲜花』3枝白玫瑰（不带瓶装）	",--,"其它	",0.09,0.09,0.00,39.0,17.95,1,0.09,3,0,0,1,1,202.00,23.98
"（自取款）红玫瑰不配送	",--,"其它	",0.09,0.09,0.00,30.0,10.00,1,0.05,4,0,0,1,1,30.00,11.91
"『日常家居鲜花』3枝白玫瑰（一公里内配送，不带瓶装。）	",--,"其它	",1.83,0.09,0.00,39.9,36.90,1,0.18,7,0,0,1,1,39.90,14.55
"『艳丽动人』19枝红玫瑰搭配桔梗韩式花束七夕情人节礼物鲜花店	",--,"其它	",1.92,0.18,0.00,738.0,508.00,2,2.51,2,0,0,2,2,738.00,20.62
"『一生有你』11枝红玫瑰搭配尤加利黑纱礼盒情人节送女友鲜花店	",--,"其它	",1.74,0.09,0.00,199.0,122.00,1,0.60,26,0,0,1,1,199.00,14.42
"『Blue D7款』33枝蓝妖玫瑰花生日鲜花礼物花店鲜花	",--,"其它	",0.64,0.09,0.00,389.0,277.00,1,1.37,2,0,0,1,1,389.00,14.07
"『大展宏图』开业花篮婚礼布置结婚礼仪演唱会庆典（一对）	",--,"其它	",1.47,0.09,0.00,358.0,255.00,1,1.26,4,0,0,1,1,365.00,13.50
"『Goddess C5款』19枝香槟玫瑰+配草+2只小熊礼盒	",--,"其它	",1.65,0.09,0.00,258.0,135.00,1,0.67,1,0,0,1,1,258.00,17.94
"『精致盆栽』芦荟盆栽多肉植物室内（带盆）	",--,"其它	",0.37,0.09,0.00,15.88,12.88,1,0.06,2,0,0,1,1,15.88,23.98
"『店内爆款』11枝红玫瑰搭配尤加利精美韩式花束送女友鲜花	",--,"其它	",0.09,0.09,0.00,328.0,65.00,1,0.32,41,0,0,1,1,328.00,23.98
"『秀丽淡雅』19枝香槟玫瑰搭配桔梗花束七夕情人节礼物鲜花店	",--,"其它	",0.27,0.09,0.00,369.0,125.00,1,0.62,3,0,0,1,1,369.00,22.65
"『咫尺天涯』粉玫瑰搭配乒乓菊韩式手提花篮生日鲜花礼物鲜花	",--,"其它	",0.18,0.09,0.00,458.0,256.00,1,1.26,2,0,0,1,1,458.00,21.98
"『温香艳玉』11枝红玫瑰花搭配尤加利礼盒生日鲜花礼物	",--,"其它	",2.38,0.37,0.00,752.0,372.00,4,1.84,22,0,0,4,4,757.00,19.11
"『心有灵犀』19枝红玫瑰搭配满天星花束七夕情人节礼物鲜花店	",--,"其它	",1.10,0.18,0.00,538.0,250.00,2,1.23,3,0,0,2,2,538.00,21.49
"『蓬勃发张』单层开业花篮婚礼布置开业礼仪送客户庆典（一对）	",--,"其它	",2.01,0.09,0.00,268.0,165.00,1,0.81,4,0,0,1,1,268.00,14.77
"『国色天香』19枝红玫瑰配尤加利桔梗花束礼物鲜花生日鲜花	",--,"其它	",0.64,0.09,0.00,218.0,76.00,1,0.37,2,0,0,1,1,218.00,18.13
"『风情月意』19枝粉玫瑰搭配尤加利韩式花束七夕情人节礼物鲜花	",--,"其它	",2.56,0.09,0.00,399.0,136.00,1,0.67,35,0,0,1,1,399.00,19.38
"『爱不释手』8枝粉玫瑰+3枝白玫瑰礼盒礼物鲜花生日鲜花	",--,"其它	",0.55,0.09,0.00,258.0,106.00,1,0.52,2,0,0,1,1,258.00,18.99
"『店铺推荐』单枝红玫瑰自取款花束（自取款，单拍不送）	",--,"其它	",2.11,0.37,0.00,198.0,82.14,11,0.41,26,3,0,11,11,357.00,18.39
"『脱颖而出』6朵向日葵搭配桔梗混搭花束毕业季礼物生日鲜花礼物	",--,"其它	",1.56,0.09,0.00,258.0,155.00,1,0.76,2,0,0,1,1,291.00,17.99
"『如隔三秋』33枝红玫瑰搭配满天星礼盒鲜花店 送女友生日礼物	",--,"其它	",2.66,0.09,0.00,338.0,192.00,1,0.95,3,0,0,1,1,338.00,19.54
"可爱小熊 收藏店铺和花一起拍下 款式随机 单拍多拍无效 1个	",--,"其它	",8.70,0.82,0.00,60.0,1.09,12,0.01,93,2,0,12,12,1480.60,18.06
"『纸短情长』11枝粉玫瑰搭配尤加礼盒七夕情人节礼物鲜花店	",--,"其它	",1.01,0.18,0.00,487.0,212.00,2,1.05,28,0,0,2,2,492.00,15.99
"『伯劳飞燕』19枝香槟玫瑰搭配尤加利礼盒七夕情人节礼物鲜花	",--,"其它	",0.55,0.09,0.00,369.0,266.00,1,1.31,2,0,0,1,1,369.00,19.57
"『伊人夕岸』向日葵搭配小雏菊尤加利花束生日鲜花礼物花店鲜花	",--,"其它	",0.09,0.09,0.00,228.0,75.00,1,0.37,1,0,0,1,1,228.00,17.05
"『鸾凤和鸣』19枝粉玫瑰搭配满天星花束七夕情人节礼物鲜花店	",--,"其它	",0.55,0.09,0.00,369.0,120.00,1,0.59,13,0,0,1,1,371.00,18.99
"『情根爱胎』19枝红玫瑰搭配桔梗尤加利礼盒生日鲜花礼物	",--,"其它	",1.47,0.09,0.00,278.0,178.10,1,0.88,2,0,0,1,1,287.00,13.50
"『流光溢彩』11枝红玫瑰花搭配尤加利花束生日鲜花礼物花店鲜花	",--,"其它	",0.18,0.09,0.00,235.0,76.00,1,0.37,9,0,0,1,1,235.00,21.23
"『情比金坚』19枝红玫瑰精致韩式花束七夕情人节礼物鲜花店	",--,"其它	",2.56,0.09,0.00,598.0,272.00,2,1.34,36,0,0,2,2,598.00,19.38
"『海燕双栖』粉玫瑰搭配白玫瑰满天星手捧花送爱人送老婆爱意无价	",--,"其它	",0.09,0.09,0.00,239.0,130.00,1,0.64,1,0,0,1,1,239.00,23.98
"『日常家居鲜花』3枝白色乒乓菊（不带瓶装）	",--,"其它	",0.09,0.09,0.00,44.0,20.24,1,0.10,2,0,0,1,1,202.00,23.98
"『亭亭玉立』11枝粉玫瑰配尤加利韩式花束生日鲜花礼物鲜花	",--,"其它	",2.56,0.09,0.00,245.0,71.00,1,0.35,32,0,0,1,1,245.00,19.38
"天天想念 粉色满天星简单小花束	",--,"其它	",2.56,0.18,0.00,168.0,112.00,2,0.55,16,1,0,2,2,168.00,18.52
"百合（到店自取）	",--,"其它	",0.09,0.09,0.00,13.0,10.00,1,0.05,3,1,0,1,1,13.00,14.00
"『春暖花开』6枝红玫瑰花搭配彩灯韩式花束生日鲜花礼物花店鲜花	",--,"其它	",3.94,0.18,0.00,396.0,127.00,2,0.63,14,0,0,2,2,396.00,16.37
"红玫瑰精致花瓣一片-----自取款	",--,"其它	",5.04,0.92,0.00,1278.0,403.99,213,1.99,73,0,0,11,11,1500.00,16.06
"『装饰彩灯』收藏店铺和花一起拍下款式随机 单拍多拍无效1串	",--,"其它	",11.90,1.28,0.00,34.0,1.40,17,0.01,179,3,0,17,17,2877.60,18.09
"『情有独钟』11枝红玫瑰鲜花礼盒七夕情人节送女友表白礼物	",--,"其它	",0.55,0.09,0.00,198.0,103.00,1,0.51,3,0,0,1,1,198.00,15.68
"『日进斗金气球+桔梗+小雏菊开业花篮一对	",--,"其它	",2.01,0.09,0.00,128.0,125.00,1,0.62,1,0,0,1,1,128.00,14.77
"大卖大卖网红大麦开业花篮一个A款	",--,"其它	",0.09,0.09,0.00,276.0,243.00,2,1.20,5,0,0,1,1,276.00,23.98
"『豆蔻年华』11枝粉玫瑰搭配满天星花束礼物鲜花生日鲜花	",--,"其它	",0.09,0.09,0.00,238.0,96.00,1,0.47,3,0,0,1,1,238.00,19.98
